quest,shape,stage,report_row,counters,stage_gates,reward_projection,kill_route_kinds,kill_route_targets,migration_repair,field_alignment_problems,monster_alignment_problems,noop_kill_routes,unresolved_monsters,verdict,html_steps,html_file,legacy_handler,legacy_var0_writes
13910,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,transition,a0b0c0d0e1;a0b0c0d1e0;a0b0c0d1e1;a0b0c1d0e0;a0b0c1d0e1;a0b0c1d1e0;a0b0c1d1e1;a0b1c0d0e0;a0b1c0d0e1;a0b1c0d1e0;a0b1c0d1e1;a0b1c1d0e0;a0b1c1d0e1;a0b1c1d1e0;a0b1c1d1e1;a1b0c0d0e0;a1b0c0d0e1;a1b0c0d1e0;a1b0c0d1e1;a1b0c1d0e0;a1b0c1d0e1;a1b0c1d1e0;a1b0c1d1e1;a1b1c0d0e0;a1b1c0d0e1;a1b1c0d1e0;a1b1c0d1e1;a1b1c1d0e0;a1b1c1d0e1;a1b1c1d1e0;a1b1c1d1e1,False,,,,"ldf5_fortress_7011_boss_da_1,ldf5_fortress_7012_boss_da_1,ldf5_fortress_7013_boss_da_1,ldf5_fortress_7014_boss_da_1,ldf5_fortress_anoha_75_al_d",COUNTER_CHAIN_OK,2,quest_q13910.html,,
13917,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf4_advance_b_v13chief_dr_65_ae,COUNTER_CHAIN_OK,2,quest_q13917.html,,
13918,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_1==1;SECTION_2==1;SECTION_3==1;SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,transition,k1;k2;k3;k4;k5,True,,,,"ldf4_advance_b1_killer_da_65_al,ldf4_advance_b1_killer_dr_65_ah,ldf4_advance_b_killer_da_65_al,ldf4_advance_b_killer_dr_65_ae,ldf4_advance_b_killer_dr_65_ah",COUNTER_CHAIN_OK,6,quest_q13918.html,,
14111,COUNTER_CHAIN,,,SECTION_0<9;SECTION_1<1,SECTION_5==0,var0=9;var1=1,counter-grid,,False,,,,"lehparas_11_an,lehparwanamed_12_an",COUNTER_CHAIN_OK,2,quest_q14111.html,,
14112,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,slimeq_18_an,COUNTER_CHAIN_OK,3,quest_q14112.html,_14112Pollution_Resolution.java,0;qs.getQuestVarById(0;1;0;0
14123,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=0,counter-grid,,False,,,,hippolyta_q14123,COUNTER_CHAIN_OK,3,quest_q14123.html,_14123The_Shadow_Of_Vengeance.java,0
14124,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3,SECTION_5==0,var0=3;var1=3,counter-grid,,False,,,,"lehparas_33_an,lehparwa_33_an",COUNTER_CHAIN_OK,2,quest_q14124.html,,
14125,COUNTER_CHAIN,,,SECTION_0<9,SECTION_5==0,var0=9,counter,reward,False,,,,mimicre2_31_an,COUNTER_CHAIN_OK,2,quest_q14125.html,,
14151,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,neutl2namedq_39_an,COUNTER_CHAIN_OK,2,quest_q14151.html,,
14152,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,labpo_lehparasnamed_43_ae,COUNTER_CHAIN_OK,4,quest_q14152.html,_14152_Spoiler_Alert.java,0;1
14200,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,lf2a_fobj_q1092,COUNTER_CHAIN_OK,3,quest_q14200.html,_14200EternalFlames.java,0
14240,COUNTER_CHAIN,,,SECTION_0<9,SECTION_5==0,var0=9,counter-grid,,False,,,,elementalfire2_26_an,COUNTER_CHAIN_OK,2,quest_q14240.html,_14240Desert_Encroachment.java,var + 1
14242,COUNTER_CHAIN,,,SECTION_0<9,SECTION_5==0,var0=9,kill-routes,k1;k2;k3;k4;k5;k6;k7;k8;k9,False,,,kill-routes-only,kec_krallknightk_new_29_ae,COUNTER_CHAIN_OK,2,quest_q14242.html,,
14250,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,lf3e3_fea_nagafid_new_a_45_ae,COUNTER_CHAIN_OK,2,quest_q14250.html,,
14276,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<3;SECTION_2<2,SECTION_5==0,var0=5;var1=3;var2=2,counter-grid,,False,,,,"gargoyledf2_34_ae,samd_34_ae,souledstoneared_35_ae",COUNTER_CHAIN_OK,2,quest_q14276.html,,
15322,ROW_INDEX,9,10,SECTION_1<10,,var0=10,transition,reward;s1;s2;s3;s4;s5;s6;s7,False,,,,"df5_b_rottentree_56_n,df5_d_neutfly_58_n,df5_f_basilisk_61_an,df5_h_shellizard_62_an,df5_j_tauric_64_an",SAME_CLASS_CONFIRMED,11,quest_q15322.html,_15322Scouting_Enshar.java,10;2;4;6;1;3;5;7
15602,ROW_INDEX,2,4,SECTION_1<1,,var0=5,transition,s3,False,var1 missing,,,lf6_c_6_named_frogfighter_68_ah,SAME_CLASS_CONFIRMED,5,quest_q15602.html,_15602Gurgan_The_Great.java,3;2;4;1
16837,ROW_INDEX,0,1,SECTION_1<1,,var0=0,transition,k1,False,var1 missing,,,ideternity_03_def_boss_75,SAME_CLASS_CONFIRMED,2,quest_q16837.html,_16837Artifact_Protector_Ganesh.java,1
16900,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,transition,k1,True,,,,lf2_1_lehpar_chief_30_an,COUNTER_CHAIN_OK,3,quest_q16900.html,_16900Take_The_Arid_Ground.java,0;qs.getQuestVarById(0;1
16901,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,transition,k1,True,,,,lf2_2_krall_chief_38_an,COUNTER_CHAIN_OK,3,quest_q16901.html,_16901Kaidan_Capture.java,0;qs.getQuestVarById(0;1
16902,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,transition,k1,True,,,,lf3_2_lehpar_chief_40_an,COUNTER_CHAIN_OK,3,quest_q16902.html,_16902Cultist_Capture.java,0;qs.getQuestVarById(0;1
16903,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,transition,k1,True,,,,lf3_1_krall_chief_38_an,COUNTER_CHAIN_OK,3,quest_q16903.html,_16903Observation_Overlord.java,0;qs.getQuestVarById(0;1
16905,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df2_1_lehpar_chief_30_an,COUNTER_CHAIN_OK,2,quest_q16905.html,,
16906,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df2_2_lycanl_chief_38_an,COUNTER_CHAIN_OK,2,quest_q16906.html,,
16907,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df3_1_lehpar_chief_37_an,COUNTER_CHAIN_OK,2,quest_q16907.html,,
16908,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df3_2_lycanl_chief_41_an,COUNTER_CHAIN_OK,2,quest_q16908.html,,
16931,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf4_advance_v02_estriker_dr_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q16931.html,,
16941,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idldf4_re_01_easy_boss_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q16941.html,,
16960,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=2,counter-grid,,True,,,,idf5_td_war_vri_boss_65_al,COUNTER_CHAIN_OK,3,quest_q16960.html,,
16961,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_war_vri_boss_65_al,COUNTER_CHAIN_OK,2,quest_q16961.html,,
16962,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_war_door_02,COUNTER_CHAIN_OK,2,quest_q16962.html,,
16986,ROW_INDEX,0,1,SECTION_1<1,,var0=0,transition,k1,False,var1 missing,,,idf5_u2_t_p_vriiu_wi_n_63_ah,SAME_CLASS_CONFIRMED,2,quest_q16986.html,_16986No_Sanctuary_For_The_Commanders.java,1
16988,ROW_INDEX,0,1,SECTION_1<5,,var0=0,transition,k1;started,False,,,,idf5_u2_p_dark_fi_65_ae2,SAME_CLASS_CONFIRMED,2,quest_q16988.html,_16988Asmo_Squad_Wipeout.java,1
16991,COUNTER_CHAIN,,,SECTION_0<4;SECTION_1<4;SECTION_2<2,SECTION_1==4;SECTION_5==0,var0=4;var1=4;var2=2,counter-grid,,False,,,,"idf5_u3_vri_fi_65_ae,idf5_u3_vri_fi_65_an,idf5_u3_vri_fi_sn_65_ae",COUNTER_CHAIN_OK,4,quest_q16991.html,,
17000,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,mini_castle_drakanfi_27_ah,COUNTER_CHAIN_OK,2,quest_q17000.html,,
17001,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,iddf3_drakanfibossd_50_ah,COUNTER_CHAIN_OK,2,quest_q17001.html,,
17002,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idlf1_h_drakanfiname_50_ah,COUNTER_CHAIN_OK,2,quest_q17002.html,,
17003,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,firesanctuaryqueenboss_37_ae,COUNTER_CHAIN_OK,2,quest_q17003.html,,
17004,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idlf2a_elementalkingnmd_50_ah,COUNTER_CHAIN_OK,2,quest_q17004.html,,
17005,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idtiamat_tiamat_dragon_dying_named_60_al,COUNTER_CHAIN_OK,2,quest_q17005.html,,
17006,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idtiamat_tahabata_named_60_ah,COUNTER_CHAIN_OK,2,quest_q17006.html,,
17007,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idvritra_base_shita_b5_65_ah_nmd,COUNTER_CHAIN_OK,2,quest_q17007.html,,
17008,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idrunewp_ancientarm_n_65_al,COUNTER_CHAIN_OK,2,quest_q17008.html,,
17009,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ldf5_under_rune_frostnmd_2_n_ma_65_ah,COUNTER_CHAIN_OK,2,quest_q17009.html,,
17010,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_dragonrider_chief_n_65_al,COUNTER_CHAIN_OK,2,quest_q17010.html,,
17011,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idseal_boss_vritra_human_lv1_n_65_ah,COUNTER_CHAIN_OK,2,quest_q17011.html,,
17015,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ab1_1131_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q17015.html,,
17016,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,ab1_1221_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q17016.html,,
17017,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,ldf5_fortress_7011_boss_dr_1,COUNTER_CHAIN_OK,2,quest_q17017.html,,
17018,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,worldraid_df5_1_1h,COUNTER_CHAIN_OK,2,quest_q17018.html,,
17019,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,transition,k1,False,,,,ab1_worldraid_boss_tank_hard_65_al,COUNTER_CHAIN_OK,2,quest_q17019.html,,
17106,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17106.html,,
17108,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17108.html,,
17110,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17110.html,,
17112,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17112.html,,
17114,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17114.html,,
17116,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17116.html,,
17118,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17118.html,,
17120,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17120.html,,
17122,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17122.html,,
17124,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17124.html,,
17126,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17126.html,,
17128,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17128.html,,
17130,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17130.html,,
17132,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17132.html,,
17134,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17134.html,,
17136,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17136.html,,
17138,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17138.html,,
17140,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17140.html,,
17142,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17142.html,,
17144,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17144.html,,
17146,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17146.html,,
17148,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17148.html,,
17150,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17150.html,,
17152,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17152.html,,
17154,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,transition,k1;k2;k3,False,,,,housing_town_upgrade_task_shulack,COUNTER_CHAIN_OK,2,quest_q17154.html,,
18030,COUNTER_CHAIN,,,SECTION_0<3;SECTION_1<3;SECTION_2<3;SECTION_3<5;SECTION_4<1,SECTION_5==0,var0=3;var1=3;var2=3;var3=5;var4=1,counter-grid,,False,,,,"idf5_td_dragonrider_chief_n_65_al,idf5_td_vritower_65_ae,idf5_td_wave1_boss1_n_65_ah,idf5_td_wave2_boss1_n_65_ah,idf5_td_wave3_boss1_n_65_ah",COUNTER_CHAIN_OK,2,quest_q18030.html,,
18031,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"idf5_td_headquater1_n_65_ah,idf5_td_headquater2_n_65_ah",COUNTER_CHAIN_OK,2,quest_q18031.html,,
18032,COUNTER_CHAIN,,,SECTION_0<40,SECTION_5==0,var0=40,counter-grid,,False,,,,idf5_td_nor_fi_65_ae,COUNTER_CHAIN_OK,2,quest_q18032.html,,
18033,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,var0=1;var1=1;var2=1,transition,k1;k2;k3,True,,,,"idf5_td_nor_fi_n_65_ae,idf5_td_nor_kn_n_65_ae,idf5_td_nor_ra_n_65_ae",COUNTER_CHAIN_OK,2,quest_q18033.html,,
18037,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idf5_td_dragonrider_chief_n_65_al,COUNTER_CHAIN_OK,2,quest_q18037.html,,
18201,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1,SECTION_5==0,var0=1;var1=1,counter-grid,,False,,,,"s3_magmaelemental_boss_55_ah,s3_tempestelemental_boss_55_ah",COUNTER_CHAIN_OK,2,quest_q18201.html,,
18202,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s4_shulackcaptainnmd_55_ah,COUNTER_CHAIN_OK,2,quest_q18202.html,,
18203,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s7_stigma_masterl_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q18203.html,,
18204,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,s9_chimera_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q18204.html,,
18205,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,sfinal_immotal_boss_55_ah,COUNTER_CHAIN_OK,2,quest_q18205.html,,
18206,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idarena_solo_s6_vanqjr_55_an,COUNTER_CHAIN_OK,2,quest_q18206.html,,
18309,COUNTER_CHAIN,,,SECTION_0<5,SECTION_5==0,var0=5,counter-grid,,False,,,,idstation_shulackfi_2_58n,COUNTER_CHAIN_OK,2,quest_q18309.html,,
18310,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idstation_drakanboss_58re2,COUNTER_CHAIN_OK,2,quest_q18310.html,,
18313,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1,SECTION_5==0,,transition,reward;started,False,,,,"idstation_drakanninja_nm_58_an,idstation_hugen_nm_58an,idstation_shulackflight_nm_58_an",COUNTER_CHAIN_OK,2,quest_q18313.html,,
18504,COUNTER_CHAIN,,,SECTION_0<65,SECTION_5==0,var0=65,transition,reward;started,False,,,,idnovice_02_dbrowniewwa_named_18_an,COUNTER_CHAIN_OK,2,quest_q18504.html,,
18507,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idnovice_07_darkdevakn_named_20_an,COUNTER_CHAIN_OK,2,quest_q18507.html,,
18508,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<3;SECTION_2<3,SECTION_5==0,var0=2;var1=3;var2=3,kill-chain;transition,a0b0c3;a0b1c0;a0b1c1;a0b1c2;a0b1c3;a0b2c0;a0b2c1;a0b2c2;a0b2c3;a0b3c0;a0b3c1;a0b3c2;a0b3c3;a1b0c0;a1b0c1;a1b0c2;a1b0c3;a1b1c0;a1b1c1;a1b1c2;a1b1c3;a1b2c0;a1b2c1;a1b2c2;a1b2c3;a1b3c0;a1b3c1;a1b3c2;a1b3c3;a2b0c0;a2b0c1;a2b0c2;a2b0c3;a2b1c0;a2b1c1;a2b1c2;a2b1c3;a2b2c0;a2b2c1;a2b2c2;a2b2c3;a2b3c0;a2b3c1;a2b3c2;a2b3c3,False,,,,"idnovice_02_dbrowniemwa_18_an,idnovice_02_dbrowniewwa_18_an,idnovice_02_dbrowniewwa_smelt_18_an",COUNTER_CHAIN_OK,2,quest_q18508.html,,
18605,COUNTER_CHAIN,,,SECTION_0<8,SECTION_5==0,var0=8,counter-grid;kill-chain,k8,False,,,,idcromede_2low_prisonerman1_38_an,COUNTER_CHAIN_OK,2,quest_q18605.html,,
18606,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idcromede_01_named_hierarch_38_an,COUNTER_CHAIN_OK,2,quest_q18606.html,,
18617,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idcromede_2up_named_judge_38_an,COUNTER_CHAIN_OK,2,quest_q18617.html,,
18911,COUNTER_CHAIN,,,SECTION_0<1;SECTION_1<1;SECTION_2<1;SECTION_3<1;SECTION_4<1,SECTION_1==1;SECTION_2==1;SECTION_3==1;SECTION_5==0,var0=1;var1=1;var2=1;var3=1;var4=1,counter-grid,,False,,,,"idvritra_base_drakan_as_65_ae2_nmd,idvritra_base_drakan_fi_65_ae2_nmd,idvritra_base_drakan_gi_65_ae2_nmd,idvritra_base_drakan_guardian_65_ae2_nmd,idvritra_base_drakan_wi_65_ae2_nmd",COUNTER_CHAIN_OK,6,quest_q18911.html,,
18912,COUNTER_CHAIN,,,SECTION_0<2;SECTION_1<1,SECTION_5==0,var0=2;var1=1,counter-grid,,False,,,,"idvritra_base_fake_box_65_an,idvritra_base_shita_b5_65_ah_nmd",COUNTER_CHAIN_OK,3,quest_q18912.html,,
18915,COUNTER_CHAIN,,,SECTION_0<20,SECTION_5==0,var0=20,counter-grid;kill-chain,k20,False,,,,idvritra_base_drakan_fi_65_ae2,COUNTER_CHAIN_OK,2,quest_q18915.html,,
18941,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,idldf5_fortress_re_boss_65_ah,COUNTER_CHAIN_OK,2,quest_q18941.html,,
21002,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,kill-chain;transition,a0b5;a1b0;a1b1;a1b2;a1b3;a1b4;a1b5;a2b0;a2b1;a2b2;a2b3;a2b4;a2b5;a3b0;a3b1;a3b2;a3b3;a3b4;a3b5;a4b0;a4b1;a4b2;a4b3;a4b4;a4b5;a5b0;a5b1;a5b2;a5b3;a5b4;a5b5,False,,,,"df4_lizardas_51_an,df4_lizardfi_51_an",COUNTER_CHAIN_OK,2,quest_q21002.html,,
21005,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,kill-chain;transition,a0b5;a1b0;a1b1;a1b2;a1b3;a1b4;a1b5;a2b0;a2b1;a2b2;a2b3;a2b4;a2b5;a3b0;a3b1;a3b2;a3b3;a3b4;a3b5;a4b0;a4b1;a4b2;a4b3;a4b4;a4b5;a5b0;a5b1;a5b2;a5b3;a5b4;a5b5,False,,,,"df4_lizardas_51_an,df4_lizardfi_51_an",COUNTER_CHAIN_OK,2,quest_q21005.html,,
21009,COUNTER_CHAIN,,,SECTION_0<9;SECTION_1<1,SECTION_5==0,var0=9;var1=1,counter-grid,,False,,,,"df4_drakanfi_51_an,df4_drakanfi_nmdq_52_an",COUNTER_CHAIN_OK,2,quest_q21009.html,,
21016,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,df4_bee_dr_51_an,COUNTER_CHAIN_OK,2,quest_q21016.html,,
21017,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,df4_beenest_q21017,COUNTER_CHAIN_OK,2,quest_q21017.html,,
21020,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,counter-grid,,False,,,,df4_fungy_dr_51_n,COUNTER_CHAIN_OK,2,quest_q21020.html,,
21021,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df4_fungy_dr_nmdq_52_an,COUNTER_CHAIN_OK,2,quest_q21021.html,,
21026,COUNTER_CHAIN,,,SECTION_0<5;SECTION_1<5,SECTION_5==0,var0=5;var1=5,counter-grid,,False,,,,"df4_fellial_dr_51_an,df4_mosbear_dr_51_an",COUNTER_CHAIN_OK,2,quest_q21026.html,,
21029,COUNTER_CHAIN,,,SECTION_0<1,SECTION_5==0,var0=1,counter-grid,,False,,,,df4_owllau_wi_nmdq_52_ae,COUNTER_CHAIN_OK,2,quest_q21029.html,,
21034,COUNTER_CHAIN,,,SECTION_0<9;SECTION_1<1,SECTION_5==0,var0=9;var1=1,counter-grid,,False,,,,"df4_condor_dr_51_an,df4_condor_dr_nmdq_52_an",COUNTER_CHAIN_OK,2,quest_q21034.html,,
21074,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,df4_rhinoce_dr_51_an,COUNTER_CHAIN_OK,2,quest_q21074.html,,
21076,COUNTER_CHAIN,,,SECTION_0<3,SECTION_5==0,var0=3,kill-chain,k3,False,,,,df4_beenest_q21017,COUNTER_CHAIN_OK,2,quest_q21076.html,,
21077,COUNTER_CHAIN,,,SECTION_0<10,SECTION_5==0,var0=10,kill-chain,k10,False,,,,df4_condor_dr_51_an,COUNTER_CHAIN_OK,2,quest_q21077.html,,
