quest_id,quest_npc_id,display_name,desc_tag,competing_npc_ids,competing_names
2927,213444,第47纳加专业诅咒术士,STR_IDDF3_EeA_NagaEleD_47_Ae,213445 213503 213504 236820 236821 236879 236880,213445:IDDF3_EeA_NagaEleD_48_Ae(STR_IDDF3_EeA_NagaEleD_48_Ae) | 213503:IDDF3_EeA_NagaEleDTalk_47_Ae(STR_IDDF3_EeA_NagaEleDTalk_47_Ae) | 213504:IDDF3_EeA_NagaEleDTalk_48_Ae(STR_IDDF3_EeA_NagaEleDTalk_48_Ae) | 236820:IDDF3_EeA_NagaEleD_47_Ae_SP(STR_IDDF3_EeA_NagaEleD_47_Ae) | 236821:IDDF3_EeA_NagaEleD_48_Ae_SP(STR_IDDF3_EeA_NagaEleD_48_Ae) | 236879:IDDF3_EeA_NagaEleDTalk_47_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_47_Ae) | 236880:IDDF3_EeA_NagaEleDTalk_48_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_48_Ae)
2927,213445,第47纳加专业诅咒术士,STR_IDDF3_EeA_NagaEleD_48_Ae,213444 213503 213504 236820 236821 236879 236880,213444:IDDF3_EeA_NagaEleD_47_Ae(STR_IDDF3_EeA_NagaEleD_47_Ae) | 213503:IDDF3_EeA_NagaEleDTalk_47_Ae(STR_IDDF3_EeA_NagaEleDTalk_47_Ae) | 213504:IDDF3_EeA_NagaEleDTalk_48_Ae(STR_IDDF3_EeA_NagaEleDTalk_48_Ae) | 236820:IDDF3_EeA_NagaEleD_47_Ae_SP(STR_IDDF3_EeA_NagaEleD_47_Ae) | 236821:IDDF3_EeA_NagaEleD_48_Ae_SP(STR_IDDF3_EeA_NagaEleD_48_Ae) | 236879:IDDF3_EeA_NagaEleDTalk_47_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_47_Ae) | 236880:IDDF3_EeA_NagaEleDTalk_48_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_48_Ae)
2927,213503,第47纳加专业诅咒术士,STR_IDDF3_EeA_NagaEleDTalk_47_Ae,213444 213445 213504 236820 236821 236879 236880,213444:IDDF3_EeA_NagaEleD_47_Ae(STR_IDDF3_EeA_NagaEleD_47_Ae) | 213445:IDDF3_EeA_NagaEleD_48_Ae(STR_IDDF3_EeA_NagaEleD_48_Ae) | 213504:IDDF3_EeA_NagaEleDTalk_48_Ae(STR_IDDF3_EeA_NagaEleDTalk_48_Ae) | 236820:IDDF3_EeA_NagaEleD_47_Ae_SP(STR_IDDF3_EeA_NagaEleD_47_Ae) | 236821:IDDF3_EeA_NagaEleD_48_Ae_SP(STR_IDDF3_EeA_NagaEleD_48_Ae) | 236879:IDDF3_EeA_NagaEleDTalk_47_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_47_Ae) | 236880:IDDF3_EeA_NagaEleDTalk_48_Ae_SP(STR_IDDF3_EeA_NagaEleDTalk_48_Ae)
2928,204261,达斯凯尔,STR_NPC_Daskair,204265,204265:Daskair_Q2925(STR_NPC_Daskair)
2931,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2932,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2933,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2934,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2935,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2936,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2945,204075,巴黛尔,STR_NPC_Balder,220935 221246,220935:Dreadgion_Balder(STR_NPC_Balder) | 221246:Dreadgion_BAlder_SP(STR_NPC_Balder)
2946,204075,巴黛尔,STR_NPC_Balder,220935 221246,220935:Dreadgion_Balder(STR_NPC_Balder) | 221246:Dreadgion_BAlder_SP(STR_NPC_Balder)
2946,204053,克巴西日,STR_NPC_Kvasir,220949 221260,220949:Dreadgion_Kvasir(STR_NPC_Kvasir) | 221260:Dreadgion_Kvasir_SP(STR_NPC_Kvasir)
2947,204053,克巴西日,STR_NPC_Kvasir,220949 221260,220949:Dreadgion_Kvasir(STR_NPC_Kvasir) | 221260:Dreadgion_Kvasir_SP(STR_NPC_Kvasir)
2956,212368,冰之莱皮斯玛,STR_lepismaD_19_n,212369,212369:lepismaD_20_n(STR_lepismaD_20_n)
2956,212369,冰之莱皮斯玛,STR_lepismaD_20_n,212368,212368:lepismaD_19_n(STR_lepismaD_19_n)
2961,204055,纽尔德,STR_NPC_Njord,220944 221255,220944:Dreadgion_Njord(STR_NPC_Njord) | 221255:Dreadgion_Njord_SP(STR_NPC_Njord)
2966,278055,皮拉,STR_NPC_Fyra,798225,798225:Pyrrha(STR_NPC_Pyrrha)
2967,278055,皮拉,STR_NPC_Fyra,798225,798225:Pyrrha(STR_NPC_Pyrrha)
2968,278055,皮拉,STR_NPC_Fyra,798225,798225:Pyrrha(STR_NPC_Pyrrha)
2985,204072,罗斯科巴,STR_NPC_Roskva,217818,217818:IDArena_Solo_S5_Ware_D_55_An(STR_IDArena_Solo_S5_Ware_D_55_An)
2985,204052,毕达尔,STR_NPC_Vidar,220942 221253,220942:Dreadgion_Vidar(STR_NPC_Vidar) | 221253:Dreadgion_Vidar_SP(STR_NPC_Vidar)
2989,801222,哈度布兰特,STR_NPC_DC1_Hadubrand_M,220953 221264,220953:Dreadgion_DC1_Hadubrand_M(STR_NPC_DC1_Hadubrand_M) | 221264:Dreadgion_DC1_Hadubrand_M_SP(STR_NPC_DC1_Hadubrand_M)
2989,801223,布林希尔德,STR_NPC_DC1_Brinhild_M,220946 221257,220946:Dreadgion_DC1_Brinhild_M(STR_NPC_DC1_Brinhild_M) | 221257:Dreadgion_DC1_Brinhild_M_SP(STR_NPC_DC1_Brinhild_M)
2989,204056,特拉乌普尼尔,STR_NPC_Traufnir,205419 217582 220945 221256 282369,205419:S7_NPC_MasterD_Wa_55_Ah(STR_S7_MasterD_Wa_55_Ah) | 217582:S7_MasterD_Wa_55_Ah(STR_S7_MasterD_Wa_55_Ah) | 220945:Dreadgion_Traufnir(STR_NPC_Traufnir) | 221256:Dreadgion_Traufnir_SP(STR_NPC_Traufnir) | 282369:S7_Re_MasterD_Wa_55_Ah(STR_S7_MasterD_Wa_55_Ah)
2989,204057,锡金,STR_NPC_Sigyn,205420 217583 220954 221265 282370,205420:S7_NPC_MasterD_Sc_55_Ah(STR_S7_MasterD_Sc_55_Ah) | 217583:S7_MasterD_Sc_55_Ah(STR_S7_MasterD_Sc_55_Ah) | 220954:Dreadgion_Sigyn(STR_NPC_Sigyn) | 221265:Dreadgion_Sigyn_SP(STR_NPC_Sigyn) | 282370:S7_Re_MasterD_Sc_55_Ah(STR_S7_MasterD_Sc_55_Ah)
2989,204058,锡普,STR_NPC_Sif,205421 217584 220947 221258 282371,205421:S7_NPC_MasterD_Ma_55_Ah(STR_S7_MasterD_Ma_55_Ah) | 217584:S7_MasterD_Ma_55_Ah(STR_S7_MasterD_Ma_55_Ah) | 220947:Dreadgion_Sif(STR_NPC_Sif) | 221258:Dreadgion_Sif_SP(STR_NPC_Sif) | 282371:S7_Re_MasterD_Ma_55_Ah(STR_S7_MasterD_Ma_55_Ah)
2989,204059,普莱尔,STR_NPC_Freyr,205422 217585 220948 221259,205422:S7_NPC_MasterD_Pr_55_Ah(STR_S7_MasterD_Pr_55_Ah) | 217585:S7_MasterD_Pr_55_Ah(STR_S7_MasterD_Pr_55_Ah) | 220948:Dreadgion_Freyr(STR_NPC_Freyr) | 221259:Dreadgion_Freyr_SP(STR_NPC_Freyr)
2990,211478,游泳的格力玛,STR_MillipedeReD_32_An,290087,290087:BAb1_1250_Millipede_A(STR_MillipedeReD_32_An)
2990,211386,燃烧的影魔,STR_ShadowstalkerD_28_An,211419,211419:ShadowstalkerD_29_An(STR_ShadowstalkerD_29_An)
2990,212439,粘稠的马艾奇,STR_DisplacerbeastReD_27_An,212449,212449:DisplacerbeastReD_28_An(STR_DisplacerbeastReD_28_An)
2990,212441,大头卡托斯,STR_CatosD_27_An,212440,212440:CatosD_26_An(STR_CatosD_26_An)
2990,211419,燃烧的影魔,STR_ShadowstalkerD_29_An,211386,211386:ShadowstalkerD_28_An(STR_ShadowstalkerD_28_An)
2990,212444,黑曜石露盘特,STR_LobsterReD_27_An,212451,212451:LobsterReD_28_An(STR_LobsterReD_28_An)
2990,212449,粘稠的马艾奇,STR_DisplacerbeastReD_28_An,212439,212439:DisplacerbeastReD_27_An(STR_DisplacerbeastReD_27_An)
2990,212451,黑曜石露盘特,STR_LobsterReD_28_An,212444,212444:LobsterReD_27_An(STR_LobsterReD_27_An)
2990,212452,熔岩地狱犬,STR_HellhoundD_28_An,212453,212453:HellhoundD_29_An(STR_HellhoundD_29_An)
2990,212453,熔岩地狱犬,STR_HellhoundD_29_An,212452,212452:HellhoundD_28_An(STR_HellhoundD_28_An)
2990,212454,注视的眼魔,STR_FlyingEyeD_28_An,212455 290041 290043,212455:FlyingEyeD_29_An(STR_FlyingEyeD_29_An) | 290041:BAb1_1141_FlyingEye_A(STR_FlyingEyeD_28_An) | 290043:BAb1_1141_EvilEye_A(STR_FlyingEyeD_28_An)
2990,212455,注视的眼魔,STR_FlyingEyeD_29_An,212454 290041 290043,212454:FlyingEyeD_28_An(STR_FlyingEyeD_28_An) | 290041:BAb1_1141_FlyingEye_A(STR_FlyingEyeD_28_An) | 290043:BAb1_1141_EvilEye_A(STR_FlyingEyeD_28_An)
2990,212456,硫磺斯莱姆,STR_SlimeReD_28_An,212457,212457:SlimeReD_29_An(STR_SlimeReD_29_An)
2990,212457,硫磺斯莱姆,STR_SlimeReD_29_An,212456,212456:SlimeReD_28_An(STR_SlimeReD_28_An)
2990,212458,轻拂的噬人虫,STR_ClodwormRe2D_28_An,212459,212459:ClodwormRe2D_29_An(STR_ClodwormRe2D_29_An)
2990,212459,轻拂的噬人虫,STR_ClodwormRe2D_29_An,212458,212458:ClodwormRe2D_28_An(STR_ClodwormRe2D_28_An)
2990,212460,红鳞蜥蜴,STR_BasiliskD_30_An,212461,212461:BasiliskD_31_An(STR_BasiliskD_31_An)
2990,212461,红鳞蜥蜴,STR_BasiliskD_31_An,212460,212460:BasiliskD_30_An(STR_BasiliskD_30_An)
2990,212463,黄翅维斯帕,STR_VespaReD_30_n,212464,212464:VespaReD_31_n(STR_VespaReD_31_n)
2990,212464,黄翅维斯帕,STR_VespaReD_31_n,212463,212463:VespaReD_30_n(STR_VespaReD_30_n)
2990,212466,毒刺蜈蚣,STR_CentipedeD_30_An,212467,212467:CentipedeD_31_An(STR_CentipedeD_31_An)
2990,212467,毒刺蜈蚣,STR_CentipedeD_31_An,212466,212466:CentipedeD_30_An(STR_CentipedeD_30_An)
2990,212469,饥饿的噬人虫,STR_ClodwormRe2D_30_An,212470,212470:ClodwormRe2D_31_An(STR_ClodwormRe2D_31_An)
2990,212470,饥饿的噬人虫,STR_ClodwormRe2D_31_An,212469,212469:ClodwormRe2D_30_An(STR_ClodwormRe2D_30_An)
2990,212988,熔岩西德罗食人花,STR_WaterwormreD_32_An,212987,212987:WaterwormreD_31_An(STR_WaterwormreD_31_An)
2993,204076,纳尔比,STR_NPC_Narvi,220936 221247,220936:Dreadgion_Narvi(STR_NPC_Narvi) | 221247:Dreadgion_Narvi_SP(STR_NPC_Narvi)
2994,204077,保尔,STR_NPC_Bor,220937 221248,220937:Dreadgion_Bor(STR_NPC_Bor) | 221248:Dreadgion_Bor_SP(STR_NPC_Bor)
3003,213803,荒地露盘特,STR_LobsterRe_20_An,213804,213804:LobsterRe_21_An(STR_LobsterRe_21_An)
3003,213804,荒地露盘特,STR_LobsterRe_21_An,213803,213803:LobsterRe_20_An(STR_LobsterRe_20_An)
3003,213807,砂岩卡尔克盖伦,STR_SouledstoneARe_20_An,213808,213808:SouledstoneARe_21_An(STR_SouledstoneARe_21_An)
3003,213808,砂岩卡尔克盖伦,STR_SouledstoneARe_21_An,213807,213807:SouledstoneARe_20_An(STR_SouledstoneARe_20_An)
3004,700338,古代遗物,STR_OBJ_LF2A_FOBJ_Q3004,701148,701148:LDF4b_FOBJ_CrystalBox(STR_OBJ_LDF4b_FOBJ_CrystalBox)
3007,213826,鸟妖羽毛战士,STR_Harpy_23_An,213827,213827:Harpy_24_An(STR_Harpy_24_An)
3007,213827,鸟妖羽毛战士,STR_Harpy_24_An,213826,213826:Harpy_23_An(STR_Harpy_23_An)
3010,213822,灼热的火花精灵,STR_ElementalFire2_23_An,213823,213823:ElementalFire2_24_An(STR_ElementalFire2_24_An)
3010,213823,灼热的火花精灵,STR_ElementalFire2_24_An,213822,213822:ElementalFire2_23_An(STR_ElementalFire2_23_An)
3012,213818,细枝奥格林特,STR_Agrint_23_An,213819,213819:Agrint_24_An(STR_Agrint_24_An)
3012,213819,细枝奥格林特,STR_Agrint_24_An,213818,213818:Agrint_23_An(STR_Agrint_23_An)
3012,213820,焦枝洛特伦,STR_Rottentree_23_An,213821 218364 218365,213821:Rottentree_24_An(STR_Rottentree_24_An) | 218364:LDF4b_T3_Rottentree_Burn_58_An(STR_LDF4b_T3_Rottentree_Burn_58_An) | 218365:LDF4b_T3_Rottentree_Burn_59_An(STR_LDF4b_T3_Rottentree_Burn_59_An)
3012,213821,焦枝洛特伦,STR_Rottentree_24_An,213820 218364 218365,213820:Rottentree_23_An(STR_Rottentree_23_An) | 218364:LDF4b_T3_Rottentree_Burn_58_An(STR_LDF4b_T3_Rottentree_Burn_58_An) | 218365:LDF4b_T3_Rottentree_Burn_59_An(STR_LDF4b_T3_Rottentree_Burn_59_An)
3013,213838,凯鲁宾宝物搜查兵,STR_DigCherubimL_24_n,213839,213839:DigCherubimL_25_n(STR_DigCherubimL_25_n)
3013,213839,凯鲁宾宝物搜查兵,STR_DigCherubimL_25_n,213838,213838:DigCherubimL_24_n(STR_DigCherubimL_24_n)
3013,213840,克鲁比安监视者,STR_Cherubim2Wp_24_An,213841,213841:Cherubim2Wp_25_An(STR_Cherubim2Wp_25_An)
3013,213841,克鲁比安监视者,STR_Cherubim2Wp_25_An,213840,213840:Cherubim2Wp_24_An(STR_Cherubim2Wp_24_An)
3022,213828,鸟妖悲鸣术士,STR_HarpyRe_23_An,213829,213829:HarpyRe_24_An(STR_HarpyRe_24_An)
3022,213829,鸟妖悲鸣术士,STR_HarpyRe_24_An,213828,213828:HarpyRe_23_An(STR_HarpyRe_23_An)
3031,214219,克拉赫姆斯船员,STR_LF2A_TesinonSeamanM_46_An,214220 287019,214220:LF2A_TesinonSeamanM_47_An(STR_LF2A_TesinonSeamanM_47_An) | 287019:Test_Basic_LF2A_TesinonSeamanM_47_An_JKA(STR_LF2A_TesinonSeamanM_47_An)
3031,214220,克拉赫姆斯船员,STR_LF2A_TesinonSeamanM_47_An,214219 287019,214219:LF2A_TesinonSeamanM_46_An(STR_LF2A_TesinonSeamanM_46_An) | 287019:Test_Basic_LF2A_TesinonSeamanM_47_An_JKA(STR_LF2A_TesinonSeamanM_47_An)
3031,214222,克拉努姆船员,STR_LF2A_TesinonSeamanR_46_An,214223 287020,214223:LF2A_TesinonSeamanR_47_An(STR_LF2A_TesinonSeamanR_47_An) | 287020:Test_Basic_LF2A_TesinonSeamanR_47_An_JKA(STR_LF2A_TesinonSeamanR_47_An)
3031,214223,克拉努姆船员,STR_LF2A_TesinonSeamanR_47_An,214222 287020,214222:LF2A_TesinonSeamanR_46_An(STR_LF2A_TesinonSeamanR_46_An) | 287020:Test_Basic_LF2A_TesinonSeamanR_47_An_JKA(STR_LF2A_TesinonSeamanR_47_An)
3038,214252,盐鳍塞拉图,STR_LF2A_Cellatu_47_An,214253,214253:LF2A_Cellatu_48_An(STR_LF2A_Cellatu_48_An)
3038,214253,盐鳍塞拉图,STR_LF2A_Cellatu_48_An,214252,214252:LF2A_Cellatu_47_An(STR_LF2A_Cellatu_47_An)
3040,700375,古代化石,STR_OBJ_LF2a_Fossil_Q3040,702758,702758:DF5_FOBJ_Q46537(STR_OBJ_DF5_FOBJ_Q46537)
3050,214304,卡里顿术士,STR_LF2A_CalydonMage_47_An,214305 219021 219022 219023 219036,214305:LF2A_CalydonMage_48_An(STR_LF2A_CalydonMage_48_An) | 219021:IDShip_CalydonMage_41_Ae_ver30(STR_IDShip_CalydonMage_41_Ae_ver30) | 219022:IDShip_CalydonMage_41_Ae_Sleep_ver30(STR_IDShip_CalydonMage_41_Ae_Sleep_ver30) | 219023:IDShip_CalydonMage_41_Ae_Drink_ver30(STR_IDShip_CalydonMage_41_Ae_Drink_ver30) | 219036:IDShip_CalydonMage_41_Ae_talk_ver30(STR_IDShip_CalydonMage_41_Ae_talk_ver30)
3050,214305,卡里顿术士,STR_LF2A_CalydonMage_48_An,214304 219021 219022 219023 219036,214304:LF2A_CalydonMage_47_An(STR_LF2A_CalydonMage_47_An) | 219021:IDShip_CalydonMage_41_Ae_ver30(STR_IDShip_CalydonMage_41_Ae_ver30) | 219022:IDShip_CalydonMage_41_Ae_Sleep_ver30(STR_IDShip_CalydonMage_41_Ae_Sleep_ver30) | 219023:IDShip_CalydonMage_41_Ae_Drink_ver30(STR_IDShip_CalydonMage_41_Ae_Drink_ver30) | 219036:IDShip_CalydonMage_41_Ae_talk_ver30(STR_IDShip_CalydonMage_41_Ae_talk_ver30)
3053,214574,族长多多姆,STR_LF2A_CalydonMageNamedQ_50_An,855221,855221:BLF2A_CalydonMageNamed_50_Q_An(STR_LF2A_CalydonMageNamedQ_50_An)
3058,203701,拉比临托斯,STR_NPC_Lavirintos,220929 221240,220929:Dreadgion_Lavirintos(STR_NPC_Lavirintos) | 221240:Dreadgion_Lavirintos_SP(STR_NPC_Lavirintos)
3061,214214,海岸拉博斯克,STR_LF2A_XipetoSalt_45_An,214215,214215:LF2A_XipetoSalt_46_An(STR_LF2A_XipetoSalt_46_An)
3061,214215,海岸拉博斯克,STR_LF2A_XipetoSalt_46_An,214214,214214:LF2A_XipetoSalt_45_An(STR_LF2A_XipetoSalt_45_An)
3061,214194,毒尾蝎兽,STR_LF2A_ScorpionRough_45_An,214195,214195:LF2A_ScorpionRough_46_An(STR_LF2A_ScorpionRough_46_An)
3061,214195,毒尾蝎兽,STR_LF2A_ScorpionRough_46_An,214194,214194:LF2A_ScorpionRough_45_An(STR_LF2A_ScorpionRough_45_An)
3061,214196,尖尾蝎兽,STR_LF2A_ScorpionRough_47_An,214197,214197:LF2A_ScorpionRough_48_An(STR_LF2A_ScorpionRough_48_An)
3061,214197,尖尾蝎兽,STR_LF2A_ScorpionRough_48_An,214196,214196:LF2A_ScorpionRough_47_An(STR_LF2A_ScorpionRough_47_An)
3063,214337,愤怒的波士坦盖伦,STR_LF2A_StatueT_49_An,214338,214338:LF2A_StatueT_50_An(STR_LF2A_StatueT_50_An)
3063,214338,愤怒的波士坦盖伦,STR_LF2A_StatueT_50_An,214337,214337:LF2A_StatueT_49_An(STR_LF2A_StatueT_49_An)
3063,214283,铁甲切尔路斯,STR_LF2A_KuillusRe_49_An,214284,214284:LF2A_KuillusRe_50_An(STR_LF2A_KuillusRe_50_An)
3063,214284,铁甲切尔路斯,STR_LF2A_KuillusRe_50_An,214283,214283:LF2A_KuillusRe_49_An(STR_LF2A_KuillusRe_49_An)
3063,214287,美丽的城寨波士坦盖伦,STR_LF2A_StatueF_49_An,214288,214288:LF2A_StatueF_50_An(STR_LF2A_StatueF_50_An)
3063,214288,美丽的城寨波士坦盖伦,STR_LF2A_StatueF_50_An,214287,214287:LF2A_StatueF_49_An(STR_LF2A_StatueF_49_An)
3063,214267,无表情的城寨波士坦盖伦,STR_LF2A_StatueM_49_An,214268,214268:LF2A_StatueM_50_An(STR_LF2A_StatueM_50_An)
3063,214268,无表情的城寨波士坦盖伦,STR_LF2A_StatueM_50_An,214267,214267:LF2A_StatueM_49_An(STR_LF2A_StatueM_49_An)
3077,214275,鸟妖狩猎者,STR_LF2A_Harpy_45_An,214276,214276:LF2A_Harpy_46_An(STR_LF2A_Harpy_46_An)
3077,214276,鸟妖狩猎者,STR_LF2A_Harpy_46_An,214275,214275:LF2A_Harpy_45_An(STR_LF2A_Harpy_45_An)
3077,214277,鸟妖偷猎者,STR_LF2A_HarpyRe_45_An,214278,214278:LF2A_HarpyRe_46_An(STR_LF2A_HarpyRe_46_An)
3077,214278,鸟妖偷猎者,STR_LF2A_HarpyRe_46_An,214277,214277:LF2A_HarpyRe_45_An(STR_LF2A_HarpyRe_45_An)
3078,214272,铁嘴格力普,STR_LF2A_Griffo_46_n,214271,214271:LF2A_Griffo_45_n(STR_LF2A_Griffo_45_n)
3078,214273,铁嘴格里芬,STR_LF2A_Griffon_45_An,214274,214274:LF2A_Griffon_46_An(STR_LF2A_Griffon_46_An)
3078,214274,铁嘴格里芬,STR_LF2A_Griffon_46_An,214273,214273:LF2A_Griffon_45_An(STR_LF2A_Griffon_45_An)
3078,214271,铁嘴格力普,STR_LF2A_Griffo_45_n,214272,214272:LF2A_Griffo_46_n(STR_LF2A_Griffo_46_n)
3082,213122,冰冻独眼巨人,STR_CyclopsReD_43_An,213123,213123:CyclopsReD_44_An(STR_CyclopsReD_44_An)
3082,213123,冰冻独眼巨人,STR_CyclopsReD_44_An,213122,213122:CyclopsReD_43_An(STR_CyclopsReD_43_An)
3082,213237,冰冷的暴风精灵,STR_Elementalair4D_43_An,213238,213238:Elementalair4D_44_An(STR_Elementalair4D_44_An)
3082,213238,冰冷的暴风精灵,STR_Elementalair4D_44_An,213237,213237:Elementalair4D_43_An(STR_Elementalair4D_43_An)
3084,214706,沙漠西莫罗格,STR_LF2A_C_Condor_47_An,214707,214707:LF2A_C_Condor_48_An(STR_LF2A_C_Condor_48_An)
3084,214707,沙漠西莫罗格,STR_LF2A_C_Condor_48_An,214706,214706:LF2A_C_Condor_47_An(STR_LF2A_C_Condor_47_An)
3089,214177,水包巴库,STR_LF2A_Baku_48_n,214178,214178:LF2A_Baku_49_n(STR_LF2A_Baku_49_n)
3089,214178,水包巴库,STR_LF2A_Baku_49_n,214177,214177:LF2A_Baku_48_n(STR_LF2A_Baku_48_n)
3091,798176,扎马努克,STR_NPC_Jahmanok,209473,209473:DirectPortal_Jahmanok(STR_NPC_DirectPortal_Jahmanok)
3092,214547,洞穴蝠妖,STR_LF2A_BATyellow_49_An,214548,214548:LF2A_BATyellow_50_An(STR_LF2A_BATyellow_50_An)
3092,214548,洞穴蝠妖,STR_LF2A_BATyellow_50_An,214547,214547:LF2A_BATyellow_49_An(STR_LF2A_BATyellow_49_An)
3093,798177,加斯塔克,STR_NPC_LF2A_NPC_Gastak,209474,209474:DirectPortal_Gastak(STR_NPC_DirectPortal_Gastak)
3095,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3096,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3097,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3098,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3101,214257,海洋莱诺斯,STR_LF2A_Rhinoce_48_An,214258,214258:LF2A_Rhinoce_49_An(STR_LF2A_Rhinoce_49_An)
3101,214258,海洋莱诺斯,STR_LF2A_Rhinoce_49_An,214257,214257:LF2A_Rhinoce_48_An(STR_LF2A_Rhinoce_48_An)
3102,798177,加斯塔克,STR_NPC_LF2A_NPC_Gastak,209474,209474:DirectPortal_Gastak(STR_NPC_DirectPortal_Gastak)
3102,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3103,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3104,215382,美丽的加拉泰雅,STR_IDLF2A_StatueFNamedQ_50_Ae,237127,237127:IDLF2A_StatueFNamedQ_50_Ae_SP(STR_IDLF2A_StatueFNamedQ_50_Ae)
3106,214187,珊瑚礁提波里德,STR_LF2A_hippolizardRe_45_n,214188,214188:LF2A_hippolizardRe_46_n(STR_LF2A_hippolizardRe_46_n)
3106,214188,珊瑚礁提波里德,STR_LF2A_hippolizardRe_46_n,214187,214187:LF2A_hippolizardRe_45_n(STR_LF2A_hippolizardRe_45_n)
3106,214206,深海刺魔,STR_LF2A_MudthornSalt_45_An,214207,214207:LF2A_MudthornSalt_46_An(STR_LF2A_MudthornSalt_46_An)
3106,214207,深海刺魔,STR_LF2A_MudthornSalt_46_An,214206,214206:LF2A_MudthornSalt_45_An(STR_LF2A_MudthornSalt_45_An)
3112,214187,珊瑚礁提波里德,STR_LF2A_hippolizardRe_45_n,214188,214188:LF2A_hippolizardRe_46_n(STR_LF2A_hippolizardRe_46_n)
3112,214188,珊瑚礁提波里德,STR_LF2A_hippolizardRe_46_n,214187,214187:LF2A_hippolizardRe_45_n(STR_LF2A_hippolizardRe_45_n)
3112,214206,深海刺魔,STR_LF2A_MudthornSalt_45_An,214207,214207:LF2A_MudthornSalt_46_An(STR_LF2A_MudthornSalt_46_An)
3112,214207,深海刺魔,STR_LF2A_MudthornSalt_46_An,214206,214206:LF2A_MudthornSalt_45_An(STR_LF2A_MudthornSalt_45_An)
3113,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3117,214695,公主卡尔蜜雯,STR_Adma_PricessNamed_50_Ah,237152,237152:Adma_PricessNamed_50_Ah_SP(STR_Adma_PricessNamed_50_Ah)
3119,214688,利奇贵族,STR_Adma_Com_LichBlue_50_Ae,237145,237145:Adma_Com_LichBlue_50_Ae_SP(STR_Adma_Com_LichBlue_50_Ae)
3119,214689,温佩斯特守护骑士,STR_Adma_Com_Graveknight_50_Ae,237146 287297,237146:Adma_Com_Graveknight_50_Ae_SP(STR_Adma_Com_Graveknight_50_Ae) | 287297:Test_Monster_SH_04(STR_Adma_Com_Graveknight_50_Ae)
3119,214690,女妖跑腿,STR_Adma_Com_BansheeBlue_50_Ae,237147,237147:Adma_Com_BansheeBlue_50_Ae_SP(STR_Adma_Com_BansheeBlue_50_Ae)
3119,214686,贵妇吸血鬼,STR_Adma_Com_Vampire_50_Ae,237143 287296,237143:Adma_Com_Vampire_50_Ae_SP(STR_Adma_Com_Vampire_50_Ae) | 287296:Test_Monster_SH_03(STR_Adma_Com_Vampire_50_Ae)
3119,214687,贵族吸血鬼,STR_Adma_Com_VampireNamed_50_Ae,237144,237144:Adma_Com_VampireNamed_50_Ae_SP(STR_Adma_Com_VampireNamed_50_Ae)
3121,798225,皮拉,STR_NPC_Pyrrha,278055,278055:Fyra(STR_NPC_Fyra)
3122,237245,奇怪的瓦罐,STR_Adma_T_Pot_SP,230105 284034 701570 701896,230105:IDLDF5Re_02_Jar02_65_n(STR_BIDF5_R2_Jar_65_n) | 284034:BIDF5_R2_Jar_65_n(STR_BIDF5_R2_Jar_65_n) | 701570:IDF5_R2_KeyBox(STR_BIDF5_R2_Jar_65_n) | 701896:IDF5_R2_L_KeyBox(STR_BIDF5_R2_L_Jar_65_n)
